regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000013,20000154,4R-HUN,176631710065788000,72879860491636100,57283889223220300,170162902136644000,183100517994931000,58110403352799600,87649317630472800,-61675744877535400,-52892033568905200,None,14769500000000000
10000013,20000155,XI0-X2,160800587290492000,73794652160783200,93718647456306200,152726364857769000,168874809723214000,64236025169903400,83353279151663000,-98377359195260800,-89059935717351500,None,9558630000000000
10000013,20000156,1M4-FN,178228215450011000,73211930660942000,76314108703471600,171285171632832000,185171259267188000,62736012554400800,83687848767483200,-85280445926440800,-67347771480502400,None,10475900000000000
10000013,20000157,UL8-RD,185381980910009000,62674922349920300,129749480851760000,180824271071590000,189939690748430000,50336160907147600,75013683792692900,-135783720912808000,-123715240790710000,None,12338800000000000
10000013,20000158,3TS-12,171677106678804000,61200271124270700,117124967942243000,162330998926008000,181023214431600000,53855469486208400,68545072762333100,-129773692174864000,-104476243709620000,None,12648700000000000
10000013,20000159,E6EO-H,146522777958075000,64328319469279600,115179976942076000,136098254764639000,156947301151511000,45278420931217200,83378218007342000,-118810862472742000,-111549091411410000,None,19049900000000000
10000013,20000160,PFL-QY,184196038062126000,76725718244156000,46311363221014800,177064416656404000,191327659467847000,69773774819068600,83677661669243500,-49818957499562200,-42803768942467400,None,7131620000000000
10000013,20000161,7UNX-J,158563022571887000,68800323810456800,63106469645761400,152100122176175000,165025922967599000,63175118062267000,74425529558646700,-69565421263770400,-56647518027752400,None,6462900000000000
10000013,20000162,D-YKXH,177410246457271000,43303850149330400,136571342987508000,171582578787644000,183237914126897000,39970922314052800,46636777984607900,-140711942712263000,-132430743262754000,None,5827670000000000
10000013,20000163,G-HISF,191194765715305000,43221875094774000,51387438884193000,186136637035644000,196252894394967000,28804056820524700,57639693369023200,-62902047287363600,-39872830481022300,None,14417800000000000
10000013,20000164,GDBW-2,159585415762241000,50370624209800200,109065245818796000,154882092214348000,164288739310136000,35424516071380400,65316732348220000,-117944095635611000,-100186396001983000,None,14946100000000000
10000013,20000165,WS5L-X,169410688478327000,84662532662583800,107396066002924000,165462388897377000,173358988059276000,75299621669694000,94025443655473500,-116779112392322000,-98013019613525700,None,9383050000000000
10000013,20000166,MW49-U,198122065919163000,86278908295360600,112884013717720000,188361901136579000,207882230701748000,70909715890219100,101648100700502000,-115869727446816000,-109898299988627000,None,15369200000000000
10000013,20000167,PX0-P4,167079831815887000,93751860859895100,83223193399508800,159673741846924000,174485921784851000,84146559547203600,103357162172587000,-89071140167192400,-77375246631825200,None,9605300000000000
10000013,20000168,Apr-47,204893040871076000,67481254908497600,88673400583539500,199873528184916000,209912553557236000,59121942317873600,75840567499121700,-96580475869376900,-80766325297702000,None,8359310000000000
10000014,20000169,UX3-N2,-81442355316866500,8631923480121210,-214200260427785000,-95413697560001200,-67471013073732000,-6474580370931770,23738427331174200,192161188153175000,236239332702396000,None,22039100000000000
10000014,20000170,N-OGI1,-50385962997033900,68829433970100,-206009903098076000,-60193527826568400,-40578398167499200,-16111827837568500,16249486705508700,198240871344819000,213778934851332000,None,16180700000000000
10000014,20000171,EM-L3K,-57839716019441900,20012243763780600,-177792227714012000,-66330410360844000,-49349021678039900,12965304139336500,27059183388224700,170452555194137000,185131900233886000,None,8490690000000000
10000014,20000172,ZW-BY5,-73877983179756400,12377178331999200,-177558685188656000,-83003235258358000,-64752731101155100,855558330111969,23898798333886400,162283032403116000,192834337974195000,None,15275700000000000
10000014,20000173,JZV-O6,-76494895410488400,39890070244147500,-176958846165208000,-84018610034170000,-68971180786806700,29438914727131800,50341225761163100,171767132190848000,182150560139567000,None,10451200000000000
10000014,20000174,XR9-LP,-52928534474217200,23288595675585600,-220827674225614000,-60410112861894400,-45446956086540000,11294057514434100,35283133836737200,198585877181057000,243069471270169000,None,22241800000000000
10000014,20000175,9HXQ-G,-81450881881321500,13207198076090700,-245190231620401000,-92174662471891800,-70727101290751200,3103574848172650,23310821304008800,240954633167115000,249425830073688000,None,10723800000000000
10000014,20000176,FDR-EQ,-88697457413247600,21485942477310800,-148900688896617000,-95673746739101600,-81721168087393500,9319123626548710,33652761328072900,140875588008826000,156925789784409000,None,12166800000000000
10000014,20000177,T-1WDH,-66706083137225800,-10643152813927400,-262872906315505000,-71048977257816000,-62363189016635500,-21748300438244500,461994810389658,252913967379743000,272831845251268000,None,11105100000000000
10000014,20000178,A-JI5E,-104539416797228000,18726768846681000,-238961925776487000,-115920989828834000,-93157843765622800,12676361782231000,24777175911131100,225906799294233000,252017052258740000,None,13055100000000000
10000014,20000179,T-HHHT,-105237914571208000,48098756941082300,-139121469927840000,-112476941996704000,-97998887145714200,38840584044690300,57356929837474200,131354012536040000,146888927319641000,None,9258170000000000
10000014,20000180,NNLX-K,-112184180679407000,54300745604045200,-160168481216392000,-120305424282306000,-104062937076507000,48295962571678600,60305528636412000,153567382794548000,166769579638235000,None,8121240000000000
10000014,20000181,6JCS-4,-136857619260587000,18151569994255400,-244034319347047000,-147008004948036000,-126707233573136000,1161604619593200,35141535368917600,237359748277518000,250708890416576000,None,16990000000000000
10000014,20000182,U-JTBT,-151121237270366000,35578621643625700,-260500373218507000,-161958037140940000,-140284437399792000,31482951522825200,39674291764426200,254705590572963000,266295155864051000,None,10836800000000000
10000014,20000183,BRP2-K,-176804941309964000,37992582358795400,-256809915767871000,-188988761791760000,-164621120828168000,33614014191731700,42371150525859000,243884269469844000,269735562065897000,None,12925600000000000
10000015,20000184,1G-8KY,-170701767764399000,111076050825539000,254829097012368000,-182568928270713000,-158834607258084000,105862492630650000,116289609020428000,-262571541186745000,-247086652837990000,500010,11867200000000000
10000015,20000185,ST-0EZ,-149929357461715000,115055170547746000,276142050299705000,-160419724271425000,-139438990652004000,111688773538608000,118421567556884000,-286514075163796000,-265770025435616000,500010,10490400000000000
10000015,20000186,48R-PS,-160796886805537000,116516423365138000,306956230071331000,-164663628584072000,-156930145027004000,110141409871315000,122891436858960000,-322701167598726000,-291211292543937000,500010,15744900000000000
10000015,20000187,N32Z-Z,-123283424376572000,130355916746234000,272087069346603000,-128953626485962000,-117613222267183000,122113066762664000,138598766729802000,-278914883156710000,-265259255536496000,500010,8242850000000000
10000015,20000188,UTZ-7B,-152363555496255000,105160977766758000,295524130341406000,-165923397207516000,-138803713784992000,91985084156298500,118336871377218000,-311946984915577000,-279101275767238000,500010,16422900000000000
10000015,20000189,E-I1JW,-173614689352500000,95376706609746800,292068686781369000,-188294512586030000,-158934866118972000,76585962635249500,114167450584244000,-298509089995083000,-285628283567654000,500010,18790700000000000
10000015,20000190,W9MQ-1,-138789412110040000,104447247066964000,333295412830531000,-147675607720216000,-129903216499862000,99765586413306000,109128907720624000,-357539900483056000,-309050925178008000,500010,24244500000000000
10000015,20000191,XHYS-O,-158180842680668000,102604294500276000,359909358424480000,-162624183261007000,-153737502100331000,88864991595745600,116343597404808000,-365205480510969000,-354613236337988000,500010,13739300000000000
10000015,20000192,Y8-HHZ,-112552055217390000,113495603798736000,345502510317100000,-142310346158324000,-82793764276454700,104155722810152000,122835484787320000,-353334236964956000,-337670783669246000,500010,29758300000000000
10000015,20000193,Y8HB-U,-126207006009346000,95365976418213200,331750125687555000,-138972435293024000,-113441576725667000,91972474209324800,98759478627101400,-335313126082481000,-328187125292628000,500010,12765400000000000
10000015,20000194,XMNF-7,-174025244531812000,111018528496858000,348467518252003000,-182303891161996000,-165746597901630000,100078439067648000,121958617926068000,-352706199216040000,-344228837287966000,500010,10940100000000000
10000015,20000195,L-1T22,-133695418890680000,126326359915580000,361822060302760000,-139881621604208000,-127509216177151000,117276805600864000,135375914230295000,-372096268772664000,-351547851832857000,500010,10274200000000000
10000015,20000196,0HD-6C,-72272899733434000,115871085178431000,355720365480080000,-77649428278428800,-66896371188439400,103682881541464000,128059288815396000,-367065728201603000,-344375002758558000,500010,12188200000000000
10000015,20000197,0KTC-R,-82447732162674400,92454439987537200,360418495108089000,-93381660563405600,-71513803761943200,86268432509457700,98640447465616400,-364915297762977000,-355921692453201000,500010,10933900000000000
10000016,20000198,奥昆达,-173498341107600000,119114083361324000,169857093483747000,-190086400625424000,-156910281589774000,110405659925816000,127822506796832000,-179349594769872000,-160364592197620000,500001,16588100000000000
10000016,20000199,考伊奇,-148715318885348000,88875072218051800,138953314895442000,-151263297631720000,-146167340138976000,84666599699342700,93083544736760800,-153305523835924000,-124601105954960000,500001,14352200000000000
10000016,20000200,郝拉拉,-164682278144902000,69990843340574800,133150447095324000,-171943004536665000,-157421551753136000,66320943095950300,73660743585199300,-141193388292600000,-125107505898048000,500001,8042940000000000
10000016,20000201,欧克拉,-148880965239040000,88098052338820600,121657951479724000,-159814051282808000,-137947879195272000,74788442736240400,101407661941400000,-129607192429056000,-113708710530392000,500001,13309600000000000
10000016,20000202,卡拉,-151468538437091000,75906157336621200,155899026637870000,-159899096222108000,-143037980652072000,69461571693686200,82350742979556100,-161375552876168000,-150422500399572000,500001,8430560000000000
10000016,20000203,玛几利米,-169457970816088000,97010063772913900,148179116429543000,-177234226975084000,-161681714657092000,81187251360216000,112832876185612000,-158141402722385000,-138216830136700000,500001,15822800000000000
10000016,20000204,塞拉,-144876334421167000,100972679404371000,146818846169961000,-150178062411014000,-139574606431320000,96987028212537600,104958330596204000,-155999520917135000,-137638171422790000,500001,9180680000000000
10000016,20000205,米呐恩,-188497774404889000,104557625552198000,166024480033187000,-202097953607632000,-174897595202147000,88927690357314800,120187560747080000,-178364177000174000,-153684783066199000,500001,15629900000000000
10000016,20000206,咖诺拉,-174785822904471000,100127480588924000,117514081644434000,-181463138071084000,-168108507737856000,95084940109501400,105170021068347000,-122392284365912000,-112635878922954000,500001,6677320000000000
