stationID,security,dockingCostPerVolume,maxShipVolumeDockable,officeRentalCost,operationID,stationTypeID,corporationID,solarSystemID,constellationID,regionID,stationName,x,y,z,reprocessingEfficiency,reprocessingStationsTake,reprocessingHangarFlag
60000334,0.5494773459,0E-10,50000000.0000000000,10000,26,1531,1000004,30001386,20000203,10000016,萨尔图班 IX - 卫星 1 - 耶利集团 储存工厂,-2252240117760.0000000000,-402493808640.0000000000,-929487298560.0000000000,0.5000000000,0.0500000000,4
60000337,0.6777007603,0E-10,50000000.0000000000,10000,26,1531,1000004,30001387,20000203,10000016,伊斯卡诺 VIII - 卫星 7 - 耶利集团 储存工厂,-935873126400.0000000000,-184380088320.0000000000,-723415080960.0000000000,0.5000000000,0.0500000000,4
60000340,0.5059695448,0E-10,50000000.0000000000,10000,26,1531,1000004,30001391,20000203,10000016,皮埃库拉 VII - 卫星 1 - 耶利集团 储存工厂,-589528965120.0000000000,-49064878080.0000000000,92128419840.0000000000,0.5000000000,0.0500000000,4
60000343,0.6777007603,0E-10,50000000.0000000000,10000,26,1531,1000004,30001387,20000203,10000016,伊斯卡诺 VII - 卫星 5 - 耶利集团 储存工厂,-557640376320.0000000000,-109862952960.0000000000,483256688640.0000000000,0.5000000000,0.0500000000,4
60000346,0.6938064909,0E-10,50000000.0000000000,10000,26,1531,1000004,30001370,20000200,10000016,欧拉涅内 IV - 耶利集团 储存工厂,464492175360.0000000000,-86334382080.0000000000,-123178721280.0000000000,0.5000000000,0.0500000000,4
60000349,0.4532327361,0E-10,50000000.0000000000,10000,26,1531,1000004,30001373,20000200,10000016,罗夏勒恩 X - 卫星 3 - 耶利集团 储存工厂,-1408683417600.0000000000,279308328960.0000000000,-1113237872640.0000000000,0.5000000000,0.0500000000,4
60000352,0.6059305202,0E-10,50000000.0000000000,10000,26,1531,1000004,30001368,20000200,10000016,乌米夏伊森 VIII - 卫星 10 - 耶利集团 储存工厂,-1619350364160.0000000000,205073080320.0000000000,2712686960640.0000000000,0.5000000000,0.0500000000,4
60000355,-1.0000000000,0E-10,50000000.0000000000,10000,113,1531,1000293,30001372,20000787,10000070,吉诺 VII - 卫星 13 - 雷电裔演化枝 缺陷舱,632787148800.0000000000,13068410880.0000000000,1517070458880.0000000000,0.5000000000,0.0500000000,4
60000358,0.9531232306,0E-10,50000000.0000000000,10000,26,1531,1000004,30000144,20000020,10000002,皮尔米特 VI - 耶利集团 储存工厂,-501695569920.0000000000,-33948426240.0000000000,96983900160.0000000000,0.5000000000,0.0500000000,4
60000361,0.9459131167,0E-10,50000000.0000000000,10000,26,1531,1000004,30000142,20000020,10000002,吉他 IV - 卫星 6 - 耶利集团 储存工厂,-107072593920.0000000000,-18704916480.0000000000,436343562240.0000000000,0.5000000000,0.0500000000,4
60000364,0.9459131167,0E-10,50000000.0000000000,10000,26,1531,1000004,30000142,20000020,10000002,吉他 V - 卫星 14 - 耶利集团 储存工厂,-646276177920.0000000000,-112899563520.0000000000,-1120272752640.0000000000,0.5000000000,0.0500000000,4
60000367,0.9599952108,0E-10,50000000.0000000000,10000,26,1531,1000004,30000139,20000020,10000002,乌尔仑 VII - 卫星 8 - 耶利集团 储存工厂,-41902448640.0000000000,-5467791360.0000000000,-886119260160.0000000000,0.5000000000,0.0500000000,4
60000370,0.8853122148,0E-10,50000000.0000000000,10000,26,1531,1000004,30001379,20000201,10000016,吞塔拉斯 IX - 卫星 11 - 耶利集团 储存工厂,938824704000.0000000000,21588664320.0000000000,-968521113600.0000000000,0.5000000000,0.0500000000,4
60000373,0.8438157458,0E-10,50000000.0000000000,10000,26,1531,1000004,30001374,20000201,10000016,利多肯 VI - 卫星 8 - 耶利集团 储存工厂,327832903680.0000000000,-13150986240.0000000000,456681431040.0000000000,0.5000000000,0.0500000000,4
60000376,0.8165567291,0E-10,50000000.0000000000,10000,26,1531,1000004,30001376,20000201,10000016,努尔瓦凯肯 VII - 卫星 18 - 耶利集团 储存工厂,1496727183360.0000000000,-122642964480.0000000000,-756384522240.0000000000,0.5000000000,0.0500000000,4
60000379,0.7693230944,0E-10,50000000.0000000000,10000,26,1531,1000004,30001375,20000201,10000016,茨古瓦 IV - 卫星 15 - 耶利集团 储存工厂,1406767964160.0000000000,165226045440.0000000000,-987173560320.0000000000,0.5000000000,0.0500000000,4
60000382,-1.0000000000,0E-10,50000000.0000000000,10000,106,1531,1000293,30000192,20000787,10000070,欧塔诺米 IV - 卫星 5 - 雷电裔演化枝 生化适应舱室,333710008320.0000000000,-19070361600.0000000000,403623321600.0000000000,0.5000000000,0.0500000000,4
60000385,0.5002789626,0E-10,50000000.0000000000,10000,26,1531,1000004,30000193,20000027,10000002,沃斯基奥 IV - 卫星 1 - 耶利集团 储存工厂,-144515604480.0000000000,-12105768960.0000000000,-511341895680.0000000000,0.5000000000,0.0500000000,4
60000388,0.5002789626,0E-10,50000000.0000000000,10000,26,1531,1000004,30000193,20000027,10000002,沃斯基奥 VI - 卫星 14 - 耶利集团 储存工厂,1555675668480.0000000000,130312396800.0000000000,-888002764800.0000000000,0.5000000000,0.0500000000,4
60000391,-1.0000000000,0E-10,50000000.0000000000,10000,110,1531,1000298,30000192,20000787,10000070,欧塔诺米 VI - 卫星 9 - 三神避世会 试炼复合体,-2314164510720.0000000000,132243578880.0000000000,1967015485440.0000000000,0.5000000000,0.0500000000,4
60000394,0.9868146226,0E-10,50000000.0000000000,10000,26,1531,1000004,30000138,20000019,10000002,伊库奇 VI - 卫星 15 - 耶利集团 储存工厂,155218206720.0000000000,10764410880.0000000000,2114731499520.0000000000,0.5000000000,0.0500000000,4
60000397,0.6638108229,0E-10,50000000.0000000000,10000,26,1531,1000004,30000136,20000019,10000002,奥马海仑 IV - 卫星 2 - 耶利集团 储存工厂,-321772462080.0000000000,10344652800.0000000000,-128695787520.0000000000,0.5000000000,0.0500000000,4
60000400,0.9747262069,0E-10,50000000.0000000000,10000,26,1531,1000004,30000133,20000019,10000002,希尔塔蒙 VI - 卫星 6 - 耶利集团 储存工厂,-178177105920.0000000000,-5192785920.0000000000,-732150128640.0000000000,0.5000000000,0.0500000000,4
60000403,0.9868146226,0E-10,50000000.0000000000,10000,26,1531,1000004,30000138,20000019,10000002,伊库奇 VI - 卫星 6 - 耶利集团 储存工厂,144738263040.0000000000,10037944320.0000000000,2122403880960.0000000000,0.5000000000,0.0500000000,4
60000406,0.7371076853,0E-10,50000000.0000000000,10000,26,1531,1000004,30002766,20000405,10000033,利维能 X - 卫星 2 - 耶利集团 储存工厂,1707918090240.0000000000,-286853160960.0000000000,3549498531840.0000000000,0.5000000000,0.0500000000,4
60000409,0.9410608657,0E-10,50000000.0000000000,10000,26,1531,1000004,30002764,20000405,10000033,哈塔卡尼 VIII - 卫星 17 - 耶利集团 储存工厂,-4668947619840.0000000000,319051161600.0000000000,-566826147840.0000000000,0.5000000000,0.0500000000,4
60000412,0.9410608657,0E-10,50000000.0000000000,10000,26,1531,1000004,30002764,20000405,10000033,哈塔卡尼 VIII - 卫星 11 - 耶利集团 储存工厂,-4636084101120.0000000000,316805652480.0000000000,-516365475840.0000000000,0.5000000000,0.0500000000,4
60000415,0.7371076853,0E-10,50000000.0000000000,10000,26,1531,1000004,30002766,20000405,10000033,利维能 VIII - 卫星 8 - 耶利集团 储存工厂,1035607203840.0000000000,-173935288320.0000000000,311531397120.0000000000,0.5000000000,0.0500000000,4
60000418,0.8476644632,0E-10,50000000.0000000000,10000,26,1531,1000004,30002818,20000413,10000033,欧伊茨亚 VII - 卫星 6 - 耶利集团 储存工厂,-3355132846080.0000000000,634447994880.0000000000,195194757120.0000000000,0.5000000000,0.0500000000,4
60000421,0.8934569984,0E-10,50000000.0000000000,10000,26,1531,1000004,30002816,20000413,10000033,塞伊拉 VII - 卫星 15 - 耶利集团 储存工厂,-863157411840.0000000000,165507932160.0000000000,858611343360.0000000000,0.5000000000,0.0500000000,4
60000424,0.4897885840,0E-10,50000000.0000000000,10000,26,1531,1000004,30002817,20000413,10000033,阿尔玛至 II - 卫星 2 - 耶利集团 储存工厂,-77715824640.0000000000,-5768847360.0000000000,178870886400.0000000000,0.5000000000,0.0500000000,4
60000427,0.8039990995,0E-10,50000000.0000000000,10000,26,1531,1000004,30002815,20000413,10000033,伊森纳洛斯 VII - 卫星 4 - 耶利集团 储存工厂,610005934080.0000000000,-2671779840.0000000000,2113576427520.0000000000,0.5000000000,0.0500000000,4
60000430,0.7291611392,0E-10,50000000.0000000000,10000,9,4023,1000005,30002801,20000411,10000033,苏洛肯 VII - 卫星 2 - 三岛集团 矿物储备,76474982400.0000000000,11697561600.0000000000,-233174753280.0000000000,0.5000000000,0.0500000000,4
60000433,0.8472999538,0E-10,50000000.0000000000,10000,7,4023,1000005,30002802,20000411,10000033,库索蒙莫 VI - 卫星 4 - 三岛集团 矿冶站,-1112527134720.0000000000,-64622223360.0000000000,-4049027850240.0000000000,0.3200000000,0.0500000000,4
60000436,0.8472999538,0E-10,50000000.0000000000,10000,7,4023,1000005,30002802,20000411,10000033,库索蒙莫 IV - 卫星 4 - 三岛集团 矿冶站,581513748480.0000000000,33778114560.0000000000,32447569920.0000000000,0.3200000000,0.0500000000,4
60000439,0.6700421255,0E-10,50000000.0000000000,10000,7,4023,1000005,30002804,20000411,10000033,伊斯克索 IV - 卫星 14 - 三岛集团 矿冶站,879789957120.0000000000,-178251571200.0000000000,37569699840.0000000000,0.3200000000,0.0500000000,4
60000442,0.6700421255,0E-10,50000000.0000000000,10000,9,4023,1000005,30002804,20000411,10000033,伊斯克索 IV - 卫星 7 - 三岛集团 矿物储备,876911370240.0000000000,-177667891200.0000000000,18968371200.0000000000,0.5000000000,0.0500000000,4
60000445,0.8472999538,0E-10,50000000.0000000000,10000,7,4023,1000005,30002802,20000411,10000033,库索蒙莫 VI - 卫星 24 - 三岛集团 矿冶站,-1116165857280.0000000000,-64833576960.0000000000,-4042951434240.0000000000,0.3200000000,0.0500000000,4
60000448,0.9599952108,0E-10,50000000.0000000000,10000,8,4024,1000005,30000139,20000020,10000002,乌尔仑 VII - 卫星 6 - 三岛集团 精炼厂,-39639244800.0000000000,-5172142080.0000000000,-887354941440.0000000000,0.5000000000,0.0500000000,4
60000451,0.9459131167,0E-10,50000000.0000000000,10000,8,4024,1000005,30000142,20000020,10000002,吉他 IV - 卫星 6 - 三岛集团 精炼厂,-107072348160.0000000000,-18704179200.0000000000,436343562240.0000000000,0.5000000000,0.0500000000,4
60000454,0.9639236003,0E-10,50000000.0000000000,10000,9,4023,1000005,30000143,20000020,10000002,尼亚拜伦 VIII - 卫星 16 - 三岛集团 矿物储备,1261780377600.0000000000,-42279198720.0000000000,1501527121920.0000000000,0.5000000000,0.0500000000,4
60000457,0.9639236003,0E-10,50000000.0000000000,10000,7,4023,1000005,30000143,20000020,10000002,尼亚拜伦 IX - 卫星 21 - 三岛集团 矿冶站,3136580689920.0000000000,-105091276800.0000000000,-1731063029760.0000000000,0.3200000000,0.0500000000,4
60000460,0.9639236003,0E-10,50000000.0000000000,10000,9,4023,1000005,30000143,20000020,10000002,尼亚拜伦 IX - 卫星 8 - 三岛集团 矿物储备,3116691333120.0000000000,-104424775680.0000000000,-1753522544640.0000000000,0.5000000000,0.0500000000,4
60000463,0.9459131167,0E-10,50000000.0000000000,10000,8,4024,1000005,30000142,20000020,10000002,吉他 VI - 三岛集团 精炼厂,2907929026560.0000000000,507986288640.0000000000,-950941409280.0000000000,0.5000000000,0.0500000000,4
60000466,0.5613014649,0E-10,50000000.0000000000,10000,7,4023,1000005,30001409,20000206,10000016,乌莫卡 X - 卫星 21 - 三岛集团 矿冶站,-134319759360.0000000000,-23355187200.0000000000,1756785008640.0000000000,0.3200000000,0.0500000000,4
60000469,0.5613014649,0E-10,50000000.0000000000,10000,7,4023,1000005,30001409,20000206,10000016,乌莫卡 VI - 卫星 2 - 三岛集团 矿冶站,-81213726720.0000000000,-14120509440.0000000000,345016197120.0000000000,0.3200000000,0.0500000000,4
60000472,0.7807654056,0E-10,50000000.0000000000,10000,8,4024,1000005,30001408,20000206,10000016,路瓦斯 VI - 卫星 10 - 三岛集团 精炼厂,595272376320.0000000000,115355443200.0000000000,1136568360960.0000000000,0.5000000000,0.0500000000,4
60000475,0.8516329482,0E-10,50000000.0000000000,10000,9,4023,1000005,30001404,20000206,10000016,埃尔克伊欧 IX - 卫星 14 - 三岛集团 矿物储备,-671132835840.0000000000,44086763520.0000000000,-1455295979520.0000000000,0.5000000000,0.0500000000,4
60000478,0.5613014649,0E-10,50000000.0000000000,10000,7,4023,1000005,30001409,20000206,10000016,乌莫卡 VII - 卫星 9 - 三岛集团 矿冶站,399611289600.0000000000,69482618880.0000000000,397521838080.0000000000,0.3200000000,0.0500000000,4
60000481,0.8516329482,0E-10,50000000.0000000000,10000,9,4023,1000005,30001404,20000206,10000016,埃尔克伊欧 IX - 卫星 1 - 三岛集团 矿物储备,-667346657280.0000000000,43838545920.0000000000,-1454249533440.0000000000,0.5000000000,0.0500000000,4
60000484,0.3848866895,0E-10,50000000.0000000000,10000,7,4023,1000005,30000204,20000029,10000002,欧库仑 V - 卫星 19 - 三岛集团 矿冶站,1605678735360.0000000000,-312925102080.0000000000,1124867235840.0000000000,0.3200000000,0.0500000000,4
60000487,-1.0000000000,0E-10,50000000.0000000000,10000,112,4023,1000292,30000206,20000789,10000070,维拉希达 VII - 卫星 5 - 暗泽裔演化枝 突变质体农场,-1068753838080.0000000000,-48692305920.0000000000,-249647063040.0000000000,0.5000000000,0.0500000000,4
60000490,-1.0000000000,0E-10,50000000.0000000000,10000,109,4023,1000292,30000206,20000789,10000070,维拉希达 V - 暗泽裔演化枝 开采终端,-147563765760.0000000000,-6727557120.0000000000,-29413908480.0000000000,0.5000000000,0.0500000000,4
60000493,0.4172608157,0E-10,50000000.0000000000,10000,7,4023,1000005,30000203,20000029,10000002,伊卢卡 V - 卫星 5 - 三岛集团 矿冶站,54917406720.0000000000,7220551680.0000000000,-506414161920.0000000000,0.3200000000,0.0500000000,4
60000496,0.4741790498,0E-10,50000000.0000000000,10000,9,4023,1000005,30000201,20000029,10000002,乌查什 XI - 卫星 12 - 三岛集团 矿物储备,-2515113123840.0000000000,-509115064320.0000000000,1004579266560.0000000000,0.5000000000,0.0500000000,4
60000499,0.4172608157,0E-10,50000000.0000000000,10000,7,4023,1000005,30000203,20000029,10000002,伊卢卡 VIII - 卫星 18 - 三岛集团 矿冶站,586650132480.0000000000,77128949760.0000000000,-1465714974720.0000000000,0.3200000000,0.0500000000,4
60000502,0.6252975240,0E-10,50000000.0000000000,10000,9,4023,1000005,30000147,20000021,10000002,埃巴加瓦 IV - 卫星 2 - 三岛集团 矿物储备,-271826165760.0000000000,31535800320.0000000000,-168962088960.0000000000,0.5000000000,0.0500000000,4
60000505,0.7432522649,0E-10,50000000.0000000000,10000,8,4024,1000005,30000148,20000021,10000002,贾卡纳尔维 IV - 卫星 4 - 三岛集团 精炼厂,2267346493440.0000000000,37925560320.0000000000,-3158279823360.0000000000,0.5000000000,0.0500000000,4
60000508,0.6991872083,0E-10,50000000.0000000000,10000,8,4024,1000005,30000149,20000021,10000002,格昆塔米 III - 三岛集团 精炼厂,60705054720.0000000000,-5160837120.0000000000,-206032773120.0000000000,0.5000000000,0.0500000000,4
60000511,0.6991872083,0E-10,50000000.0000000000,10000,9,4023,1000005,30000149,20000021,10000002,格昆塔米 V - 三岛集团 矿物储备,489419366400.0000000000,-41637765120.0000000000,-197679390720.0000000000,0.5000000000,0.0500000000,4
60000514,0.5413266815,0E-10,50000000.0000000000,10000,9,4023,1000005,30000152,20000021,10000002,哈比伦 V - 卫星 1 - 三岛集团 矿物储备,450547998720.0000000000,-8094720000.0000000000,41218498560.0000000000,0.5000000000,0.0500000000,4
60000517,0.7432522649,0E-10,50000000.0000000000,10000,8,4024,1000005,30000148,20000021,10000002,贾卡纳尔维 II - 卫星 13 - 三岛集团 精炼厂,-744460001280.0000000000,-12450078720.0000000000,-397647421440.0000000000,0.5000000000,0.0500000000,4
60000520,0.4839091542,0E-10,50000000.0000000000,10000,7,4023,1000005,30000184,20000026,10000002,乌米纳斯 IV - 卫星 1 - 三岛集团 矿冶站,-202133053440.0000000000,25968844800.0000000000,33028300800.0000000000,0.3200000000,0.0500000000,4
60000523,0.7613056823,0E-10,50000000.0000000000,10000,7,4023,1000005,30000183,20000026,10000002,鲁肯 VII - 卫星 20 - 三岛集团 矿冶站,-606166917120.0000000000,-52890132480.0000000000,317545881600.0000000000,0.3200000000,0.0500000000,4
60000526,0.5617738684,0E-10,50000000.0000000000,10000,7,4023,1000005,30000187,20000026,10000002,乌欧斯 V - 卫星 1 - 三岛集团 矿冶站,222347059200.0000000000,25779855360.0000000000,-443921326080.0000000000,0.3200000000,0.0500000000,4
60000529,0.5039918822,0E-10,50000000.0000000000,10000,9,4023,1000005,30000185,20000026,10000002,艾拉肯 VI - 卫星 3 - 三岛集团 矿物储备,-18298429440.0000000000,-2109972480.0000000000,-1335223787520.0000000000,0.5000000000,0.0500000000,4
60000532,0.4839091542,0E-10,50000000.0000000000,10000,7,4023,1000005,30000184,20000026,10000002,乌米纳斯 VI - 卫星 6 - 三岛集团 矿冶站,-1165391339520.0000000000,149723013120.0000000000,485147811840.0000000000,0.3200000000,0.0500000000,4
60000535,0.6802642981,0E-10,50000000.0000000000,10000,9,4023,1000005,30000180,20000026,10000002,欧斯蒙 IV - 卫星 4 - 三岛集团 矿物储备,-709971517440.0000000000,140504801280.0000000000,-696683765760.0000000000,0.5000000000,0.0500000000,4
60000538,0.9410608657,0E-10,50000000.0000000000,10000,8,4024,1000005,30002764,20000405,10000033,哈塔卡尼 VI - 卫星 5 - 三岛集团 精炼厂,-509805895680.0000000000,34837340160.0000000000,-31544647680.0000000000,0.5000000000,0.0500000000,4
60000541,0.9410608657,0E-10,50000000.0000000000,10000,8,4024,1000005,30002764,20000405,10000033,哈塔卡尼 VI - 卫星 4 - 三岛集团 精炼厂,-510126858240.0000000000,34859212800.0000000000,-31390064640.0000000000,0.5000000000,0.0500000000,4
60000544,0.7371076853,0E-10,50000000.0000000000,10000,9,4023,1000005,30002766,20000405,10000033,利维能 X - 卫星 10 - 三岛集团 矿物储备,1706836992000.0000000000,-286671298560.0000000000,3551874539520.0000000000,0.5000000000,0.0500000000,4
